age,duration,campaign,pdays,previous,y
62,494,2,-1,0,0
82,277,5,-1,0,0
32,344,1,-1,0,1
70,145,1,-1,0,0
32,223,2,-1,0,0
34,278,2,132,4,1
28,259,2,98,4,1
67,105,2,-1,0,0
45,84,3,-1,0,1
32,185,1,99,5,1
32,107,1,-1,0,0
62,276,1,-1,0,0
38,342,2,-1,0,0
53,230,3,-1,0,1
26,199,4,-1,0,0
61,90,4,-1,0,0
60,324,8,-1,0,0
23,122,2,91,3,0
67,96,2,-1,0,0
38,260,3,95,3,1
72,135,4,-1,0,0
30,129,2,-1,0,0
58,339,1,38,1,0
27,146,3,224,1,0
56,212,1,-1,0,1
61,336,1,81,2,0
42,285,1,-1,0,1
36,91,1,37,5,1
20,158,2,-1,0,0
47,91,1,100,2,1
63,113,1,80,1,0
73,210,1,-1,0,1
46,108,2,129,2,1
32,100,2,-1,0,1
73,106,2,-1,0,1
49,240,1,-1,0,0
28,240,2,95,3,1
46,658,4,95,2,1
74,290,2,-1,0,1
71,335,4,-1,0,1
37,155,1,-1,0,0
31,99,3,-1,0,0
28,112,2,24,2,0
41,185,2,-1,0,1
20,85,2,-1,0,0
28,394,2,-1,0,0
73,961,5,-1,0,1
37,161,1,-1,0,0
47,170,1,92,3,1
49,722,1,-1,0,1
48,150,1,105,3,1
46,1962,1,105,3,1
40,215,1,-1,0,1
57,107,2,105,2,1
50,173,2,99,4,1
34,89,2,106,1,1
56,875,1,-1,0,1
31,208,1,105,2,0
32,126,2,134,1,1
50,91,1,103,3,1
54,106,1,105,3,1
48,103,1,91,2,0
26,925,1,104,2,1
33,109,2,106,1,0
50,188,1,92,4,0
40,1702,3,105,2,1
31,153,1,104,2,1
29,106,1,-1,0,0
29,152,1,103,1,1
40,169,1,103,2,0
28,177,1,-1,0,0
76,994,3,-1,0,0
52,292,1,-1,0,1
38,387,1,-1,0,1
34,99,2,135,3,0
23,267,1,-1,0,0
71,657,2,-1,0,0
71,246,3,-1,0,0
35,613,1,-1,0,0
25,113,4,479,1,0
46,543,1,-1,0,1
41,22,1,107,2,0
26,890,5,-1,0,1
25,267,2,114,2,1
28,115,3,-1,0,1
70,1104,2,88,2,1
59,1551,1,31,3,0
83,773,1,92,2,1
43,83,1,113,3,1
46,159,1,112,1,0
45,173,1,141,2,1
37,239,1,99,2,1
71,369,1,-1,0,1
65,1353,2,-1,0,0
27,299,1,100,1,1
44,205,1,-1,0,0
19,62,3,-1,0,0
32,91,1,114,2,0
47,261,1,-1,0,1
37,168,2,45,1,0
39,55,1,46,7,0
44,491,1,-1,0,0
80,144,1,-1,0,0
52,105,1,-1,0,0
42,692,1,-1,0,1
43,399,2,-1,0,0
49,139,1,-1,0,0
79,114,1,95,1,0
65,64,1,50,2,0
61,85,1,-1,0,0
34,74,1,-1,0,0
36,79,1,-1,0,0
77,210,1,-1,0,1
23,242,1,114,1,0
20,500,2,228,1,0
61,299,2,-1,0,1
28,294,2,105,7,1
55,80,3,-1,0,0
57,341,3,98,3,1
29,87,1,120,1,0
34,316,1,119,1,1
50,159,1,120,2,1
36,75,1,239,2,0
25,138,1,-1,0,0
41,134,1,121,1,0
40,117,1,121,1,1
74,195,1,-1,0,0
57,585,1,-1,0,0
38,234,1,-1,0,1
45,314,1,41,1,0
53,431,1,120,1,0
84,992,2,-1,0,1
35,305,2,121,1,1
35,86,1,50,4,0
56,760,1,-1,0,0
26,194,1,119,1,1
41,302,1,119,5,0
35,66,1,-1,0,0
39,199,1,-1,0,0
36,120,1,-1,0,0
95,215,1,-1,0,0
36,237,1,122,2,0
48,168,1,122,2,0
63,321,1,-1,0,0
54,395,2,108,1,0
34,258,1,93,1,0
41,250,2,120,4,0
61,99,1,-1,0,0
31,477,1,-1,0,0
59,67,6,141,13,0
25,81,1,-1,0,0
37,238,1,107,2,1
47,101,1,-1,0,1
70,90,1,-1,0,0
44,82,1,142,1,0
37,137,1,119,1,1
26,152,1,-1,0,0
30,214,1,-1,0,0
28,502,1,115,3,1
54,194,2,94,1,1
54,849,2,119,1,1
50,382,2,-1,0,0
39,462,1,-1,0,0
36,91,2,-1,0,0
26,160,2,109,1,0
24,83,5,191,2,0
36,121,3,-1,0,0
61,215,1,-1,0,1
34,88,1,169,3,0
34,89,1,133,1,0
60,205,1,-1,0,0
57,408,1,410,2,0
30,144,1,-1,0,1
60,728,1,-1,0,1
26,63,1,63,7,0
24,526,1,-1,0,0
39,96,1,-1,0,0
30,384,2,-1,0,1
61,125,1,-1,0,0
45,572,1,-1,0,0
57,480,1,40,5,1
44,296,3,-1,0,1
70,692,2,-1,0,0
19,89,2,193,1,0
63,323,1,-1,0,0
77,191,1,-1,0,0
37,371,1,495,1,1
37,130,1,-1,0,0
33,201,1,58,3,1
37,867,2,107,4,0
29,90,1,-1,0,0
25,290,1,114,1,1
30,301,1,216,2,0
63,73,2,-1,0,0
31,180,2,96,2,0
29,271,2,187,16,0
70,88,1,-1,0,0
32,73,2,-1,0,0
61,525,1,-1,0,0
56,223,1,-1,0,0
54,335,1,-1,0,1
60,1386,1,-1,0,0
34,90,1,-1,0,0
68,352,1,-1,0,0
42,113,1,-1,0,0
24,147,1,92,5,1
55,403,1,183,1,0
66,189,1,-1,0,0
26,152,1,-1,0,0
53,148,1,-1,0,0
78,259,1,-1,0,0
38,78,1,58,1,0
61,92,3,183,1,0
34,97,2,-1,0,0
36,234,2,175,2,1
42,667,1,321,1,1
29,137,1,-1,0,1
58,153,1,93,1,1
57,676,1,-1,0,0
33,611,2,183,1,1
27,266,3,184,1,1
79,1106,2,-1,0,1
64,181,2,-1,0,0
66,79,2,-1,0,0
60,261,1,187,1,1
32,268,1,102,1,0
47,105,1,-1,0,1
56,511,3,187,1,1
25,138,1,-1,0,1
21,180,1,-1,0,1
83,92,1,-1,0,0
83,766,1,62,3,0
73,146,1,-1,0,1
56,99,3,102,1,0
45,99,1,131,1,0
77,95,2,-1,0,0
67,88,3,-1,0,0
30,251,3,98,6,0
55,135,1,113,2,0
31,63,1,-1,0,0
55,306,1,67,2,0
57,61,1,-1,0,0
59,78,1,216,1,0
34,98,1,-1,0,0
54,167,1,-1,0,0
72,120,1,-1,0,0
46,92,1,327,1,0
67,411,2,-1,0,1
51,79,2,-1,0,1
48,1226,2,-1,0,1
39,242,1,48,2,1
31,845,1,152,6,0
52,227,1,-1,0,0
46,182,1,-1,0,0
41,213,1,-1,0,0
28,285,1,120,1,0
74,200,2,-1,0,0
48,169,1,134,1,0
35,221,1,182,1,1
61,210,1,182,2,1
45,75,2,42,1,0
49,404,1,68,1,0
43,1573,2,139,2,0
62,896,1,57,2,1
35,301,2,-1,0,1
36,204,2,99,5,1
83,1003,3,-1,0,1
27,123,2,-1,0,0
62,78,3,-1,0,0
76,120,1,-1,0,0
32,216,1,57,1,1
63,201,1,183,1,0
23,84,1,183,1,1
50,958,1,-1,0,1
46,146,1,518,1,0
33,117,1,-1,0,0
38,113,1,50,2,0
34,104,1,85,19,0
35,727,3,182,2,0
30,404,2,-1,0,0
60,79,2,-1,0,0
45,108,1,-1,0,0
31,71,1,-1,0,0
28,122,3,-1,0,0
62,80,2,-1,0,0
39,595,2,-1,0,0
66,290,2,-1,0,1
35,166,2,-1,0,0
64,632,2,-1,0,0
58,441,5,246,5,1
30,86,1,140,3,0
62,73,1,-1,0,0
48,125,1,-1,0,0
62,280,1,-1,0,0
73,103,1,-1,0,0
40,138,1,136,8,0
81,172,1,-1,0,0
70,634,1,-1,0,0
39,206,1,168,5,0
80,442,1,-1,0,0
75,522,2,-1,0,0
34,76,1,69,2,0
47,241,1,183,2,0
31,244,1,-1,0,0
59,68,1,-1,0,0
30,244,1,105,1,1
41,231,1,-1,0,0
19,96,2,97,2,0
54,485,3,184,3,1
48,126,2,-1,0,0
26,457,2,-1,0,1
62,134,2,184,1,1
37,246,5,-1,0,0
43,166,3,183,5,1
74,227,1,-1,0,0
40,570,1,135,1,1
37,138,2,-1,0,0
57,115,1,185,2,1
75,186,1,183,1,1
77,847,1,60,1,1
83,181,2,-1,0,0
31,154,2,119,5,1
61,55,2,-1,0,0
69,1580,2,-1,0,0
22,258,1,-1,0,1
50,170,1,183,1,1
27,154,2,-1,0,1
50,109,5,-1,0,0
72,131,2,241,1,0
31,141,1,126,4,0
51,95,1,-1,0,0
65,622,1,182,1,0
81,128,1,-1,0,0
34,306,1,-1,0,1
33,165,1,57,1,0
73,434,1,57,1,1
35,108,1,-1,0,0
40,447,1,147,5,1
37,156,1,-1,0,1
44,324,1,143,3,1
40,717,2,-1,0,1
45,283,1,165,3,0
61,136,2,-1,0,1
74,343,3,-1,0,1
70,115,2,-1,0,0
63,143,2,-1,0,0
61,131,1,-1,0,1
62,131,1,187,2,0
33,238,1,-1,0,0
47,98,1,-1,0,1
62,1020,1,-1,0,0
39,123,1,-1,0,0
62,534,1,-1,0,0
46,82,1,-1,0,0
26,116,1,-1,0,0
37,120,1,-1,0,0
26,217,1,-1,0,0
80,123,1,-1,0,0
30,54,1,-1,0,0
72,169,1,-1,0,0
46,167,3,-1,0,0
47,385,2,-1,0,1
76,233,2,187,3,1
59,323,2,-1,0,0
30,79,1,-1,0,0
56,79,1,186,1,0
30,233,1,137,20,0
54,208,3,109,3,0
57,270,2,-1,0,0
28,123,2,-1,0,0
60,1745,3,62,3,0
30,328,1,-1,0,1
63,2187,1,-1,0,0
61,59,1,104,3,0
31,164,1,183,1,0
39,92,1,336,1,0
22,332,1,183,3,1
39,148,2,195,2,1
37,107,1,258,3,0
72,513,1,-1,0,1
77,373,1,-1,0,1
36,213,1,-1,0,1
43,304,1,337,1,0
65,349,1,183,2,1
54,595,2,187,2,1
32,76,2,-1,0,0
25,251,2,-1,0,0
46,427,1,-1,0,1
28,676,2,146,2,1
61,192,3,184,1,1
53,828,1,189,1,1
38,576,1,183,4,1
69,110,1,106,2,0
53,180,1,334,3,0
27,825,1,183,4,1
74,129,3,-1,0,0
67,1206,1,-1,0,0
55,467,2,184,1,1
33,512,2,184,1,1
27,99,1,-1,0,0
87,749,1,-1,0,1
57,135,1,-1,0,1
33,307,1,208,1,1
51,287,1,-1,0,1
76,107,2,-1,0,1
64,200,1,-1,0,1
35,197,2,188,2,0
19,252,2,-1,0,1
33,249,2,335,2,1
55,360,5,-1,0,1
31,257,1,128,3,1
92,313,3,-1,0,1
35,118,2,-1,0,1
30,127,3,149,2,1
68,277,1,184,2,1
42,181,1,185,1,1
41,133,1,107,2,1
35,422,1,175,4,0
32,287,1,-1,0,0
29,247,1,184,3,1
70,334,1,-1,0,0
54,391,2,-1,0,0
27,504,1,183,2,1
78,1002,4,-1,0,1
82,306,3,107,1,1
29,260,2,139,1,1
78,97,1,-1,0,1
55,102,1,106,1,0
76,344,1,183,1,1
69,114,4,-1,0,0
38,336,2,184,5,1
60,270,3,185,1,1
33,130,1,161,1,1
43,210,1,-1,0,1
61,149,1,-1,0,1
43,476,1,74,2,1
73,427,1,182,2,1
39,622,1,184,1,0
57,255,4,185,2,1
33,438,1,430,2,1
77,221,2,183,3,1
45,76,1,-1,0,0
35,281,1,52,4,1
37,93,1,-1,0,0
59,257,2,126,3,1
39,56,4,-1,0,0
76,282,2,-1,0,1
40,61,2,76,3,0
42,183,2,-1,0,0
40,87,2,200,2,0
44,127,2,153,3,0
70,110,2,-1,0,0
59,151,2,77,3,0
52,99,2,185,3,0
46,87,1,185,2,0
70,67,1,-1,0,0
73,355,1,180,5,1
50,298,1,-1,0,0
82,156,1,-1,0,0
81,131,1,-1,0,1
55,96,1,111,3,0
52,157,1,-1,0,0
41,143,1,188,1,1
58,120,1,186,1,0
57,207,1,-1,0,1
46,96,1,158,1,0
28,96,1,267,1,1
38,297,1,75,3,1
30,102,1,180,3,1
52,424,1,515,1,1
22,137,1,-1,0,1
53,759,2,-1,0,1
60,624,1,-1,0,1
66,515,1,-1,0,0
70,89,1,-1,0,0
55,88,1,-1,0,0
54,521,2,-1,0,0
59,376,1,81,3,0
80,219,2,-1,0,0
56,298,1,111,8,1
33,259,1,-1,0,0
71,327,2,183,3,0
76,139,2,-1,0,0
38,255,3,148,1,1
44,418,2,-1,0,1
69,146,2,56,1,1
65,189,2,-1,0,0
34,114,1,180,1,0
60,83,2,76,3,0
29,353,1,-1,0,1
52,113,1,-1,0,1
36,149,1,-1,0,1
33,246,2,-1,0,0
63,219,2,-1,0,0
30,108,1,-1,0,0
29,95,1,112,2,0
61,154,1,181,2,0
50,96,1,-1,0,1
65,149,1,-1,0,0
54,300,1,-1,0,0
26,73,1,-1,0,0
67,1118,1,-1,0,0
68,210,1,-1,0,0
74,1092,1,-1,0,0
75,509,1,-1,0,1
27,190,1,82,1,0
65,371,1,-1,0,1
64,501,1,-1,0,1
38,182,2,-1,0,0
42,172,1,-1,0,0
30,524,3,272,1,1
57,207,1,194,1,1
31,164,2,-1,0,1
52,423,3,-1,0,1
25,408,2,-1,0,0
36,139,1,-1,0,1
55,247,2,-1,0,0
64,164,1,-1,0,1
54,142,1,-1,0,1
26,209,1,188,2,1
51,1707,2,-1,0,1
72,189,3,-1,0,1
30,437,2,-1,0,0
30,251,2,-1,0,1
61,318,1,269,1,0
60,401,1,-1,0,1
30,215,3,80,5,1
39,679,1,-1,0,0
45,264,1,-1,0,1
32,262,1,204,1,0
66,106,2,269,2,1
50,215,2,78,2,1
54,288,3,-1,0,1
28,140,2,-1,0,0
35,68,2,-1,0,0
47,124,1,-1,0,1
53,136,1,148,1,1
47,220,3,155,3,1
80,746,2,86,1,1
61,377,1,520,1,1
34,250,1,342,5,0
47,424,2,213,3,1
36,174,2,-1,0,0
62,157,4,183,3,0
30,279,1,148,1,1
21,445,1,-1,0,1
56,631,2,149,3,0
67,70,3,-1,0,0
62,212,2,-1,0,1
37,176,5,158,7,0
41,373,3,-1,0,1
84,62,3,-1,0,0
32,160,1,-1,0,0
30,155,1,184,1,0
33,59,1,-1,0,0
49,125,1,-1,0,1
26,217,1,-1,0,1
36,640,1,-1,0,1
87,144,1,-1,0,1
61,480,1,-1,0,1
52,180,2,-1,0,0
47,183,2,-1,0,0
70,196,2,-1,0,1
60,294,1,270,1,1
41,257,3,-1,0,1
46,175,1,197,1,1
22,368,2,-1,0,1
51,152,4,-1,0,0
60,416,2,-1,0,1
28,177,2,-1,0,0
60,105,2,-1,0,0
33,131,2,171,2,0
37,101,3,80,3,0
57,131,2,-1,0,0
20,69,4,182,4,0
33,91,2,-1,0,0
30,75,2,-1,0,0
29,59,2,-1,0,0
38,53,2,161,1,0
70,358,2,186,1,0
39,154,3,-1,0,0
51,173,1,-1,0,0
32,92,3,-1,0,0
65,459,1,-1,0,0
32,272,1,-1,0,0
29,204,1,186,7,0
54,182,1,81,1,1
33,144,1,-1,0,0
35,188,1,186,1,1
32,227,5,164,3,0
26,109,1,160,1,0
35,180,2,171,1,0
51,117,5,-1,0,0
58,214,3,-1,0,0
59,162,2,-1,0,1
66,83,4,101,4,0
25,85,2,-1,0,0
72,179,5,98,2,0
55,209,2,273,1,1
29,46,3,-1,0,1
35,102,1,-1,0,1
44,88,2,83,2,0
44,289,1,-1,0,1
48,1233,1,351,2,1
35,187,1,-1,0,1
37,149,1,-1,0,1
36,566,1,182,7,1
52,412,1,-1,0,1
55,222,3,187,3,0
67,537,1,-1,0,1
36,217,1,70,2,1
64,195,1,-1,0,0
34,193,1,-1,0,0
64,181,4,183,7,1
45,215,1,-1,0,1
29,358,1,-1,0,1
40,177,2,85,3,0
33,179,1,-1,0,1
62,322,1,-1,0,1
27,284,2,273,1,1
38,322,1,187,1,0
76,383,1,-1,0,1
36,116,4,154,1,0
18,298,2,82,4,0
33,86,3,-1,0,0
50,70,5,85,5,0
31,138,1,84,2,0
69,101,1,-1,0,0
29,85,1,142,1,0
42,158,1,-1,0,0
34,358,1,162,2,1
61,199,1,275,3,0
34,272,1,-1,0,0
33,572,1,-1,0,0
31,257,2,184,2,0
49,76,2,-1,0,0
42,298,5,-1,0,0
78,143,3,90,1,0
55,111,9,511,4,0
73,509,2,-1,0,0
54,464,5,192,8,1
78,136,1,-1,0,0
31,312,1,-1,0,0
60,126,2,87,2,0
67,455,2,84,2,1
24,368,2,80,2,1
33,178,2,94,1,1
33,425,1,462,1,0
53,178,1,-1,0,1
33,262,1,94,2,1
24,118,1,-1,0,1
32,165,1,91,7,1
60,98,1,91,2,1
64,201,1,-1,0,1
34,161,1,209,2,1
35,696,2,88,12,1
53,371,2,96,4,0
24,263,1,90,1,1
81,235,2,-1,0,0
27,257,1,-1,0,0
32,270,1,144,2,0
38,347,4,189,2,1
47,171,2,96,5,0
45,182,2,194,1,1
42,193,2,-1,0,1
63,406,2,-1,0,1
40,147,1,96,8,1
31,318,2,97,6,1
44,95,1,95,3,1
61,89,1,91,4,1
76,345,2,-1,0,0
67,344,2,95,2,1
33,266,2,92,3,1
57,144,3,91,2,1
71,301,2,91,1,1
79,254,5,-1,0,1
52,293,3,190,10,1
61,185,1,-1,0,0
48,594,1,91,1,1
33,280,1,89,2,0
47,213,1,190,1,1
27,131,4,89,3,1
70,208,2,-1,0,0
52,133,3,89,1,0
32,98,2,-1,0,0
73,516,2,90,3,0
63,93,2,-1,0,0
49,269,2,-1,0,1
35,158,1,195,1,0
35,133,1,90,3,0
23,406,1,195,1,1
26,166,1,195,1,1
58,79,4,-1,0,0
40,69,3,-1,0,1
32,199,1,-1,0,1
51,98,2,97,3,0
33,131,1,96,5,1
35,229,2,96,3,1
53,166,3,97,7,1
20,244,2,-1,0,1
28,135,2,148,1,0
44,172,1,91,5,1
53,241,1,92,1,1
39,248,1,-1,0,0
21,513,1,91,1,1
36,71,1,378,1,1
31,90,3,93,6,1
42,227,3,93,6,1
28,116,5,170,2,0
27,123,1,196,1,1
57,39,3,-1,0,0
33,253,1,92,4,1
29,226,1,92,1,1
65,177,1,92,1,0
54,241,1,-1,0,1
63,702,1,-1,0,0
72,427,1,-1,0,0
30,110,1,279,1,1
51,134,2,192,3,1
32,126,1,92,5,1
54,104,1,99,2,1
82,226,1,-1,0,1
47,89,1,97,3,1
48,169,1,196,2,1
61,150,1,463,5,0
77,134,1,-1,0,1
36,247,1,97,8,1
72,771,2,-1,0,0
75,124,2,91,4,0
33,189,2,-1,0,0
38,893,7,-1,0,1
27,192,2,92,2,1
39,366,2,98,1,0
43,707,2,97,2,1
33,627,2,192,1,1
27,411,4,192,1,1
50,176,2,197,2,1
50,350,5,93,2,0
43,131,2,197,1,0
64,202,5,-1,0,0
45,181,1,197,1,1
76,122,1,92,3,1
63,2184,2,95,3,1
81,135,1,94,2,1
77,212,3,277,12,1
71,186,2,98,1,1
46,180,3,91,4,0
39,226,1,94,4,1
38,122,5,-1,0,0
75,137,1,-1,0,0
37,122,4,101,5,0
18,210,1,93,1,1
58,495,1,93,1,1
61,632,1,93,2,0
44,167,1,92,1,1
67,259,1,92,2,1
61,264,1,-1,0,0
31,239,2,93,2,1
61,381,1,-1,0,1
36,193,1,92,1,1
56,271,2,92,4,1
74,332,2,92,2,0
62,227,2,-1,0,1
33,182,2,91,2,1
24,256,2,92,3,1
33,139,2,95,1,0
34,95,1,200,2,0
33,130,1,95,2,1
34,295,1,200,2,1
58,301,1,94,3,1
61,1011,1,94,4,0
37,146,1,94,2,1
64,167,1,-1,0,1
27,183,1,94,1,1
37,135,8,96,1,0
31,176,1,200,2,0
25,124,1,-1,0,0
41,163,1,200,1,0
22,84,1,196,1,0
22,365,1,-1,0,0
57,107,2,-1,0,0
63,432,5,-1,0,1
34,244,2,178,1,0
33,136,1,287,1,0
42,137,3,208,1,0
26,104,1,196,1,0
23,250,1,-1,0,1
54,986,1,94,8,0
63,57,4,-1,0,0
37,175,1,200,1,1
33,79,4,94,3,0
43,380,1,88,1,1
62,446,13,96,1,0
49,104,3,175,2,0
21,77,1,-1,0,0
56,257,1,-1,0,1
35,445,2,95,1,1
30,75,1,-1,0,0
47,111,1,94,1,0
24,105,2,94,2,1
33,984,5,-1,0,1
31,202,1,96,2,0
75,1248,2,94,2,1
40,85,1,-1,0,1
62,709,2,-1,0,1
63,168,2,-1,0,0
52,209,1,91,2,1
62,140,3,97,3,0
57,408,3,-1,0,0
55,134,2,91,1,1
71,747,2,-1,0,1
59,409,2,-1,0,1
78,135,1,-1,0,1
35,393,4,201,17,1
52,255,1,-1,0,1
29,309,3,208,4,1
42,525,3,-1,0,1
53,108,1,-1,0,0
52,190,3,91,11,0
37,187,2,-1,0,0
61,141,2,95,2,0
38,166,2,-1,0,0
70,112,1,-1,0,0
24,283,1,-1,0,0
20,325,1,95,5,1
42,968,2,97,4,1
49,92,2,-1,0,0
27,285,2,97,7,1
30,295,1,93,3,0
23,242,1,85,8,0
36,106,1,205,2,0
61,1092,1,-1,0,0
51,421,1,-1,0,0
33,87,1,-1,0,0
31,372,1,-1,0,1
39,103,1,-1,0,0
53,99,1,92,2,0
31,234,1,-1,0,1
38,349,2,183,1,1
28,487,1,97,2,1
38,232,1,96,4,1
72,208,1,91,1,1
37,170,1,-1,0,0
29,414,1,184,1,1
34,296,1,205,2,1
64,237,1,85,4,0
61,342,1,-1,0,1
27,238,2,184,1,1
46,541,1,-1,0,1
57,142,2,-1,0,0
52,92,2,99,1,0
77,341,4,94,3,0
53,160,1,-1,0,1
83,65,3,-1,0,0
35,110,3,189,1,0
58,1628,2,188,8,1
46,448,2,214,1,0
63,337,3,-1,0,0
58,598,4,-1,0,0
51,210,3,-1,0,0
25,152,1,188,2,0
66,151,6,103,4,0
45,123,1,186,4,0
22,260,5,103,1,1
32,152,1,-1,0,0
33,107,1,105,3,0
28,113,1,168,1,0
28,357,1,188,3,1
31,310,1,-1,0,1
26,346,1,-1,0,1
60,415,1,190,5,1
44,187,2,-1,0,0
29,244,2,184,1,1
32,37,1,-1,0,0
36,284,1,171,1,1
68,154,1,97,2,1
48,155,1,120,3,1
53,352,1,-1,0,1
27,97,3,199,8,0
39,1804,3,182,3,0
39,472,1,-1,0,1
61,237,1,-1,0,0
25,110,1,183,1,0
28,350,1,182,1,1
29,274,1,230,1,1
72,705,2,-1,0,1
29,271,2,-1,0,1
26,208,2,-1,0,1
49,439,3,185,5,1
42,127,2,184,2,0
43,821,5,242,1,1
31,377,5,191,11,0
33,78,2,-1,0,0
69,55,2,-1,0,0
28,232,3,310,2,1
44,360,2,105,5,1
73,696,10,-1,0,1
58,1139,2,114,1,0
27,300,3,-1,0,0
27,157,6,95,37,0
38,720,5,536,5,0
39,929,5,189,1,1
61,85,2,-1,0,0
31,69,1,185,2,0
42,163,1,186,1,0
42,143,1,283,3,0
64,138,1,-1,0,0
61,334,3,-1,0,0
45,344,1,-1,0,1
61,292,1,-1,0,0
34,371,1,-1,0,0
32,200,1,196,2,0
25,262,3,-1,0,0
29,248,1,-1,0,0
81,164,1,-1,0,0
29,415,2,116,4,1
51,308,2,-1,0,1
72,358,6,-1,0,0
80,127,2,-1,0,0
52,91,2,217,1,0
38,347,4,186,5,0
31,620,3,-1,0,1
30,329,2,-1,0,1
22,245,5,-1,0,0
50,254,3,385,2,1
29,1002,3,283,2,0
42,288,7,183,4,1
37,179,1,190,1,1
34,787,1,188,8,0
24,390,1,-1,0,0
53,137,8,188,2,0
30,124,1,-1,0,0
27,161,1,190,1,0
34,265,1,184,3,1
49,854,1,-1,0,1
59,479,2,-1,0,1
80,343,2,-1,0,1
86,595,1,-1,0,1
69,395,1,-1,0,1
79,456,2,275,9,1
71,87,6,-1,0,0
57,135,3,191,2,0
35,220,2,-1,0,0
41,207,3,387,2,1
36,149,3,-1,0,1
49,336,5,-1,0,1
69,429,1,-1,0,1
66,441,2,156,1,1
61,112,2,-1,0,0
32,798,1,185,5,1
28,267,1,-1,0,0
47,805,1,190,1,1
22,182,1,156,1,0
57,208,1,-1,0,0
58,422,1,188,3,1
64,232,1,-1,0,1
54,501,1,188,2,0
45,364,1,191,4,0
72,582,4,115,1,1
30,141,2,-1,0,1
79,166,3,126,3,1
40,263,1,195,2,0
30,420,1,175,2,1
41,352,1,182,3,0
35,269,1,194,2,0
19,122,3,-1,0,0
57,88,6,193,5,0
30,446,2,-1,0,0
36,321,3,189,4,1
64,86,2,111,1,0
53,351,1,-1,0,1
87,150,1,-1,0,0
53,476,1,193,1,1
34,324,2,-1,0,1
29,279,3,189,19,1
26,72,4,186,6,0
29,314,1,195,1,1
45,147,1,194,1,0
43,325,1,124,2,0
81,443,1,-1,0,1
57,283,2,196,1,1
72,546,2,-1,0,1
46,155,1,199,2,0
47,97,1,231,2,0
62,188,2,-1,0,0
56,103,1,206,1,0
59,141,4,182,2,0
67,221,1,-1,0,0
28,412,2,-1,0,1
34,330,2,127,3,1
57,222,2,231,1,1
52,110,2,205,3,0
66,726,3,-1,0,1
32,324,3,126,3,1
31,184,6,196,2,0
51,221,3,-1,0,1
27,170,4,197,2,1
29,454,6,199,1,0
50,406,1,182,2,1
30,248,6,-1,0,0
30,364,3,-1,0,1
31,180,2,-1,0,0
57,127,2,196,1,0
75,415,7,-1,0,1
60,104,5,198,4,0
44,116,2,202,1,0
50,294,3,315,4,1
44,103,5,124,4,0
39,193,8,203,1,0
32,322,1,189,1,1
59,467,1,186,2,1
68,2062,2,257,1,1
31,264,2,-1,0,1
40,94,5,202,17,0
34,94,3,200,6,0
64,367,2,294,2,1
49,385,7,131,2,0
54,267,2,-1,0,1
30,321,2,-1,0,1
60,190,1,188,9,1
33,396,1,-1,0,0
35,410,3,165,2,1
72,305,3,309,5,1
37,158,2,-1,0,0
30,282,1,203,1,1
25,102,2,210,2,0
32,140,2,201,2,0
52,422,2,-1,0,1
48,520,3,133,3,0
59,237,1,206,2,0
47,956,1,-1,0,0
43,150,2,195,2,1
49,62,3,202,2,0
32,273,1,203,1,0
33,250,3,-1,0,1
84,679,1,313,2,1
26,1141,1,209,1,1
33,83,4,-1,0,0
47,193,1,220,1,0
70,433,1,-1,0,0
38,112,2,-1,0,0
43,206,2,196,2,1
39,315,1,210,2,1
27,824,1,193,11,1
25,400,3,-1,0,1
36,256,1,-1,0,0
28,1472,1,143,10,0
35,137,1,122,3,0
38,473,2,216,2,1
44,893,1,-1,0,1
78,195,2,-1,0,0
89,207,4,189,1,0
20,284,1,-1,0,1
32,155,1,197,1,1
32,434,1,197,1,0
23,296,1,176,4,1
35,1370,3,209,3,1
30,449,2,-1,0,1
27,196,2,197,2,1
72,215,2,-1,0,0
36,109,1,246,1,0
34,554,1,-1,0,0
61,63,3,200,9,1
30,146,2,218,1,0
46,369,2,-1,0,1
30,158,3,-1,0,0
40,110,3,232,2,0
32,646,3,198,2,0
38,78,1,-1,0,0
29,54,1,-1,0,0
51,7,1,-1,0,0
33,23,1,-1,0,0
45,118,1,-1,0,1
40,176,1,-1,0,0
50,249,1,119,1,0
27,187,1,-1,0,1
27,151,1,189,1,0
70,301,2,-1,0,1
27,176,2,-1,0,0
25,202,1,91,1,1
57,585,1,192,2,1
55,210,1,192,2,1
33,170,1,343,1,1
29,111,1,210,4,0
73,767,2,83,1,1
70,300,2,48,1,0
50,28,1,-1,0,0
36,102,3,96,4,0
35,502,3,270,40,0
67,499,2,91,3,1
35,261,2,-1,0,1
65,131,1,196,1,0
29,106,1,105,2,0
65,105,1,-1,0,0
67,164,1,148,1,0
53,171,1,64,6,0
85,140,1,-1,0,0
34,377,1,-1,0,1
47,349,1,-1,0,1
38,296,1,-1,0,0
66,411,1,-1,0,1
31,229,1,279,2,1
66,105,1,92,2,0
25,227,1,-1,0,1
28,387,1,194,1,1
25,265,2,-1,0,1
47,758,4,-1,0,1
30,316,2,-1,0,1
28,409,2,-1,0,1
29,350,2,-1,0,0
49,243,2,91,2,1
21,661,2,92,1,1
87,512,2,-1,0,1
34,278,4,97,1,0
22,143,2,-1,0,1
32,130,1,-1,0,0
28,163,1,91,3,1
